词语,频数
富金,2
作为,375
发起,1
人民,40
面值,36
法人,2
执照,1
申请,2
新增,84
浙江,4
蓝山,1
出资,5
转让,86
正大,1
志宏,2
另外,1
增资,1
英特尔,1
产品,11
成都,1
青岛,1
实业,2
分别,111
海通,1
开元,1
根据,50
临时,3
大会,6
决议,7
中国,8
监督,4
委员,4
证监,4
许可,4
核准,4
社会,1
公开,9
发行,123
深圳,2
交易,951
创业,3
上市,2
首次,5
股票,14
基数,3
共计,4
召开,2
审议,2
通过,44
期权,31
激励,7
草案,1
修订,11
对象,3
定向,3
截止,1
累计,52
董事,2
二十八,1
会议,1
昆山,1
中科,2
兰馨,1
成长,2
天津,1
股权,1145
基金,5
合伙,6
江阴,1
兴华,1
海燕,1
北京,1
亚太,3
同时,153
华安,2
常州,1
国泰,1
价格,73
本次,4
增发,2
首期,2
行权,12
采用,623
自主,2
模式,30
期限,22
授予,2
预案,1
全体,2
分红,2
增至,1
关于,4
批复,1
超过,13
由于,2
实施,80
方案,1
数量,1
调整,693
事项,73
已经,128
履行,26
会后,1
程序,1
申购,1
报价,28
非公,1
开发,6
未来,27
上海,2
云南,1
未能,1
完成,1
承诺,1
业绩,1
签订,6
盈利,1
预测,2
补偿,1
协议,9
登记,1
结算,4
办理,1
完毕,1
实际,172
注销,6
名称,1
截至,2
富阳,1
九龙,1
大道,1
富春,1
园区,1
A1,1
性质,3
主要,16
交通,2
医疗,2
建筑,135
环境,13
能源,1
教育,1
智能,1
信息,34
服务,47
成果,65
设计,3
工业,1
自动,1
工程,7
电力,1
机电,1
停车,1
城市,4
给排水,1
系统,2
设施,1
建设,1
运营,2
地下,1
施工,2
安全,1
防范,1
维护,2
智慧,4
咨询,20
计算机,2
集成,1
数据,7
处理,422
软件,1
软硬件,1
设备,3
从事,2
进出口,1
一类,1
增值,16
电信,2
依法,1
批准,4
相关,577
部门,1
方可,37
开展,1
统称,1
领域,1
业经,1
纳入,29
范围,67
详见,9
附注,20
主体,24
编制,52
假设,1
发生,446
按照,454
财政,4
发布,2
准则,147
令第,2
其后,2
颁布,1
具体,3
应用,1
指南,1
解释,2
规定,68
合称,1
披露,4
编报,2
规则,2
核算,353
权责,4
某些,26
历史,49
如果,103
计提,156
相应,185
评价,3
年末,1
能力,7
结果,26
表明,49
重大,76
怀疑,1
能够,122
重要,1
估计,16
提示,1
生产,5
特点,1
依据,35
研究,1
制定,6
若干,1
描述,2
作出,6
判断,31
说明,1
参阅,1
遵循,1
声明,1
符合,50
要求,2
真实,1
完整,27
反映,1
状况,3
此外,41
方面,1
及其,1
期间,84
分为,35
中期,2
公历,6
每年,6
周期,13
正常,4
用于,14
加工,5
实现,68
划分,23
标准,10
记账,90
本位,90
境内,24
经济,126
货币,73
方法,427
以上,55
单独,97
形成,53
参与,157
前后,2
相同,120
多方,2
最终,38
并非,1
暂时,31
日期,52
账面,550
对价,237
溢价,42
足以,22
进行,665
直接,209
当期,1033
对于,353
包含,33
付出,15
承担,105
审计,19
法律,19
评估,45
中介,19
初始,364
涉及,42
日后,88
出现,23
存在,52
进一步,41
证据,53
需要,23
商誉,81
辨认,222
大于,34
份额,372
小于,70
首先,18
复核,38
抵扣,30
差异,30
递延,49
条件,97
未予,15
预期,87
带来,15
利益,43
不足,288
部分,350
上述,38
以外,168
多次,53
分步,32
印发,1
通知,1
财会,1
五十一,1
一揽子,149
参见,3
是否,76
属于,220
参考,27
前面,27
区分,22
个别,43
之前,210
该项,36
与其,51
应当,6
确定,162
原则,29
予以,57
拥有,26
权力,15
享有,382
可变,5
回报,10
并且,33
运用,5
包括,171
全部,129
一旦,5
事实,5
变化,22
导致,69
定义,5
要素,5
决策,11
开始,51
丧失,588
停止,27
日前,25
适当,62
对比,37
一致,61
必要,48
对其,58
往来,4
抵销,80
分担,52
原因,40
原有,97
剩余,200
减去,46
持股,50
比例,217
计算,209
之间,160
除了,27
其余,24
一并,146
转为,15
后续,63
直至,34
条款,35
多种,20
通常,21
这些,50
或者,83
考虑,109
彼此,20
订立,20
才能,30
达成,25
商业,34
取决,25
至少,26
但是,148
前段,1
适用,9
价款,151
对应,107
转入,251
安排,135
共同,184
权利,12
义务,33
出售,67
产出,10
方向,5
构成,64
下同,7
三方,5
全额,16
可以,3
随时,3
到期,4
易于,25
转换,86
已知,3
即期,124
公布,1
当日,1
外汇,1
牌价,1
中间,1
兑换,2
由此,1
专门,1
之外,12
境外,214
年初,5
下列,29
调节,21
数额,2
降低,15
实质,62
成为,4
特征,47
类别,174
融资,40
成分,12
应收,114
账款,14
票据,19
有权,6
目标,11
此类,26
借贷,7
特定,3
本金,6
利率,22
摊销,61
利得,34
指定,22
该类,5
为了,5
消除,5
显著,30
衍生,19
引起,8
方式,34
造成,5
扩大,5
转移,332
继续,86
担保,12
满足,50
几乎,148
报酬,151
虽然,16
没有,128
保留,137
放弃,38
程度,53
面临,31
水平,31
相对,22
分摊,66
前述,22
追索,5
背书,5
各段,26
现时,1
解除,1
借入,5
借出,5
替换,7
不同,48
修改,10
转出,5
具有,6
当前,48
执行,3
变现,106
清偿,1
相互,38
不予,60
市场,93
有序,2
活跃,38
定期,22
经纪,22
行业,22
协会,22
定价,47
获得,23
公平,22
估值,43
熟悉,25
自愿,25
各方,25
最近,25
参照,25
折现,37
模型,25
足够,6
利用,6
支持,6
选择,12
输入,34
可能,42
观察,17
无法,33
切实,11
可行,11
不可,11
证明,1
扣除,18
扣减,5
存续,32
分派,94
租赁,161
简化,2
短缺,6
现值,6
每个,1
相当于,21
整个,22
合理,48
前瞻,4
预计,43
违约,15
概率,2
高于,41
特殊,6
组合,64
单项,13
对方,1
争议,1
诉讼,1
仲裁,1
已有,12
明显,12
迹象,12
还款,12
基于,16
组别,3
各类,2
承兑,25
汇票,18
较小,7
始终,3
分析,3
经验,1
结合,1
完工,3
尚未,24
质保,1
除外,2
约定,10
收款,3
年限,1028
自取,10
存货,253
材料,7
发出,3
履约,14
建造,1
计价,11
采购,1
领用,16
认定,4
净值,105
跌价,92
日常,1
售价,1
将要,1
确凿,30
目的,30
低于,19
单个,8
以前,32
因素,50
消失,32
转回,64
盘存,2
制度,1
低值,2
包装,15
时间,1
流逝,1
增量,5
规范,6
人工,6
制造,6
类似,6
明确,6
资源,6
待售,1
共有,5
必须,5
经过,5
分享,17
同意,5
一起,5
达到,3
加上,45
交换,3
追加,23
宣告,133
发放,44
因此,4
购入,3
为限,20
负有,5
额外,5
以后,6
弥补,6
恢复,6
借方,2
直线,2
收购,5
情形,19
施加,21
视同,4
地产,126
折旧,703
赚取,5
租金,5
两者,14
兼有,4
出租,21
土地,20
可靠,18
房屋,125
测试,1
自用,21
入账,21
用途,7
改变,16
永久,6
退出,6
报废,16
毁损,16
寿命,45
有形,3
弃置,18
平均,846
运输,1
残值,3
假定,1
处于,5
状态,5
目前,1
自有,13
届满,38
