词语,频数
守则,1
责任,2
应收,60
款项,20
减值,59
关键,5
截止,2
收账,1
融资,4
合称,2
原值,1
坏账,7
准备,38
账面,39
价值,119
客观,4
证据,11
表明,8
预计,6
现值,7
差额,20
计提,18
单项,7
对于,30
信用,69
特征,8
分为,5
若干,3
作出,3
判断,7
应对,3
设计,3
查阅,1
合同,59
产品,6
签收,1
验收,1
回款,1
了解,1
账款,16
估计,11
同类,1
客户,4
市场,2
行业,1
单独,12
预期,35
复核,2
查验,1
期末,22
余额,13
选取,1
样本,1
函证,2
存货,36
跌价,9
较高,1
影响,22
较为,1
为此,3
作为,36
检查,2
取得,22
清单,1
近期,1
价格,37
签订,1
订单,1
计算,18
涵盖,1
运用,3
假设,2
除非,4
清算,1
终止,17
现实,1
选择,1
识别,1
导致,6
这些,11
获取,4
适当,3
发表,2
基础,28
产生,37
疑虑,1
得出,1
结论,1
然而,1
不能,1
实体,1
以对,1
项目,36
流动,35
总计,4
归属,15
法定,2
代表,3
主管,2
收益,62
联营,3
合营,23
填列,14
处置,53
营业,8
亏损,13
税后,2
净额,21
分类,39
每股,5
流入,4
小计,10
流出,7
固定,5
收回,6
收到,6
购建,4
筹资,6
分配,17
股利,8
偿付,5
利息,14
汇率,15
等价,7
增加,43
本期,11
少数,30
上年,4
本年,4
期初,20
增减,4
减少,12
投入,8
工具,72
持有,69
资本,39
提取,6
盈余,4
设定,2
受益,2
结转,3
上期,4
公积,10
地址,4
形式,2
总部,1
期限,4
青浦,2
办公,1
境内,1
前身,1
纺织,2
化工,4
发起,1
入股,1
核准,4
批复,2
此次,1
股本,41
深证,1
挂牌,1
代码,1
转增,7
上述,39
变更,45
十七,3
期权,51
行权,49
缴纳,1
完毕,2
分派,2
基数,3
公积金,3
注销,20
回购,25
十四,1
首期,12
预留,16
尚未,6
累计,15
草案,6
摘要,3
二十,2
本次,5
二十三,6
采用,25
截至,2
现有,1
剩余,13
女士,1
先生,2
离职,5
满足,11
十六,1
超过,6
新股,1
面值,1
认购,1
共计,6
鉴于,4
原因,6
不再,9
申请,6
十八,1
分别,6
用于,6
二十四,1
定向,2
增发,1
认缴,1
二十九,1
修改,1
全部,5
货币,11
出资,2
原料,1
危险,1
化学,3
监控,1
烟花,1
爆竹,1
民用,1
爆炸,1
物品,1
制毒,1
材料,19
数码,1
打印,1
科技,2
领域,1
开发,1
转让,9
咨询,4
服务,14
仓储,1
货物,1
进出口,1
实业,1
自有,1
租赁,4
依法,1
方可,1
智能,1
成立,1
财政,1
颁布,1
具体,3
应用,2
指南,1
解释,1
编报,3
怀疑,1
提示,1
遵循,1
声明,1
期间,14
公历,2
周期,2
划分,25
记账,14
本位,14
同一,15
处理,36
方法,19
前后,2
多方,2
最终,9
并非,2
暂时,1
认定,2
对价,10
份额,30
初始,45
成本,92
中介,3
计入,83
购买,42
交换,6
付出,2
债务,11
确认,107
辨认,3
计量,119
追加,1
个别,1
加上,2
新增,2
之前,16
金融,171
转入,6
涉及,1
权力,4
享有,16
可变,3
并且,5
视为,9
代理,8
委托,3
考虑,10
实质,6
可以,5
罢免,2
以外,3
下列,23
目的,5
唯一,2
增值,2
两者,6
兼有,2
几乎,4
考量,2
属于,21
通常,3
不是,4
关联,3
类似,3
如果,9
为其,2
予以,4
那些,2
必要,1
另行,2
抵销,8
相互,2
出售,42
栏目,3
分担,3
应当,13
内因,2
收入,23
比较,5
视同,2
开始,4
时点,2
一直,2
持股,1
溢价,4
不足,2
留存,4
丧失,13
对子,1
价款,2
重新,6
多次,5
分步,3
直至,5
一揽子,6
原则,3
如下,2
条款,4
彼此,4
订立,4
才能,6
达成,4
商业,7
取决,6
至少,4
安排,13
产出,6
方向,2
除外,5
三方,4
购入,6
库存,2
随时,1
存款,1
易于,1
转换,1
已知,1
外币,20
折算,22
入账,2
除了,3
借入,2
借款,2
汇兑,4
常规,2
利得,22
买方,2
收取,20
转移,4
保留,2
现时,2
解除,2
三类,1
特定,2
本金,7
本条,5
一经,2
不得,5
衍生,11
情形,5
担保,3
利率,14
贷款,6
为了,1
消除,1
显著,10
正式,1
书面,1
载明,1
策略,1
以此,1
嵌入,6
混合,5
包含,2
分拆,1
紧密,1
定义,1
改变,1
自重,1
后续,12
不同,3
扣除,3
偿还,1
减去,10
摊销,8
形成,6
乘以,2
有所,1
改善,2
之后,1
某一,1
事件,1
联系,1
评级,1
上调,1
模型,1
始终,1
相当于,5
整个,8
存续,10
每个,2
并未,2
处于,3
阶段,3
无论,3
还是,2
由此,3
转回,10
即使,1
有利,1
无法,3
各类,1
应为,2
赔付,1
付款,2
任何,3
折现,1
违约,3
概率,2
判定,1
票据,14
成分,1
经验,1
当前,3
预测,1
敞口,1
承兑,4
汇票,2
较小,1
描述,1
套期,4
只有,1
确立,1
可靠,5
扩大,1
转出,5
科目,10
债权,8
证明,1
发放,1
详见,4
商品,10
成品,9
自制,1
加工,1
发出,3
周转,3
物资,1
变现,19
净值,19
计价,2
加权,1
平均,1
人工,1
一定,1
制造,1
低值,4
包装,4
高于,8
确凿,4
日后,2
仍然,3
下降,3
劳务,3
多于,2
订购,2
超出,4
盘存,3
永续,1
领用,2
转销,1
履约,6
时间,2
流逝,2
有权,1
资源,3
增量,1
将要,5
待售,34
此类,1
惯例,1
即可,1
立即,1
假定,4
首先,2
然后,2
上款,2
商誉,5
比重,3
以前,2
移除,2
折旧,2
约定,1
共有,1
必须,1
经过,1
分享,1
集体,2
一起,2
内容,1
下述,1
具备,2
前提,2
更加,2
重组,2
大于,1
