词语,频数
完成,3
工商,3
变更,5
登记,3
此项,4
变电,1
费用,6
陶瓷,2
蒸汽,1
管网,1
文化,1
宣传,2
展厅,1
35KV,1
送电,1
线路,2
运维,1
kv,1
升压,1
宿舍,1
办公,2
二期,1
改建,2
厂房,2
MW,2
并网,1
装修,1
维修,1
增容,1
递延,14
未经,2
抵销,5
实现,2
亏损,3
评估,1
净额,1
以下,1
年份,1
流动,6
短期,9
借款,12
应付,17
种类,1
汇票,1
支付,5
超过,3
结转,2
株洲,1
联合,1
磨料,1
磨具,1
河北,1
安装,1
天源,1
预收,2
离职,1
福利,2
设定,2
提存,2
计划,5
薪酬,6
职工,5
城市,1
维护,1
土地,4
使用,3
教育,3
附加,4
地方,1
印花,2
债券,7
押金,1
中国,4
平煤,4
神马,3
服务,4
中心,1
经济,1
工贸,1
持有,3
待售,2
包括,8
利率,4
区间,1
划分,2
优先,5
永续,5
工具,8
面值,2
发行,9
日期,1
期限,4
折价,1
转换,1
转股,2
在外,6
基本,2
签订,3
售后,3
回租,2
合同,6
名义,1
每期,3
间隔,3
转让,1
价款,3
壹亿,2
伍仟,1
壹仟,2
伍佰,1
手续,2
玖佰,1
柒拾伍万,1
连带,3
担保,3
用途,3
补充,3
中航,1
国际,1
ZHZL,1
ZL,1
贰佰,1
柒佰,1
壹拾陆万,1
捌仟,1
肆佰,2
贰拾伍万,1
陆仟,2
隆基,1
华融,1
肆亿,1
捌佰,2
贰拾壹万,1
贰仟,1
壹拾万,1
拨款,1
增补,1
营业,2
战略,3
新兴,3
专项,11
路标,1
补贴,4
配套,1
科学,5
晶体,1
切割,2
废料,2
制备,2
高纯,2
关键,3
研究,2
示范,2
经费,3
资助,8
性能,1
部件,1
高效,1
制造,1
年产,2
离子,2
拨付,1
省属,1
骨干,1
煤炭,1
转型,1
升级,1
以及,1
会计,3
资本,5
公积,7
全资,1
换取,1
流量,4
套期,4
损益,7
转为,5
被套,4
初始,4
调整,8
储备,4
法定,1
盈余,2
分配,6
由于,3
准则,2
及其,2
规定,2
追溯,2
影响,3
导致,1
车船,1
上期,14
低值,2
差旅,2
运输,1
装卸,1
修理,1
中介,1
招待,1
财务,1
汇兑,1
来源,3
当期,3
期间,1
核算,1
利得,9
专利,6
申请,5
资费,1
进步,4
树脂,1
线锯,1
奖金,3
商务,1
支持,2
进出口,3
社会,1
保险,1
事业,1
成果,1
转化,1
先进,2
奖励,3
创新,1
工作,1
攻关,1
载体,1
清洁,1
外贸,1
奎屯,1
返还,2
