词语,频数
资深,1
会员,1
IEEFellow,1
中恒,1
国电,1
南京,1
注册,4
财经,3
任教,1
香港,2
富春,2
广东,1
核电,1
事业,3
审计,80
评委,1
装饰,1
恒生,1
卧龙,1
如下,6
享受,2
国务院,1
特殊,3
津贴,6
名古屋,1
情报,1
产业,3
电信,2
创业,9
信托,2
计财,1
远东,1
国际,5
进出口,1
光大,4
CEO,1
嘉利,1
加入,2
院长,3
认定,9
充电,1
驱动,1
期间,2
指导,2
博士后,1
省市,1
多次,1
产品,4
带领,1
国内,1
核心,4
期刊,1
著有,1
评为,1
人才,4
还有,1
艾默生,1
副总,1
物理,2
行业,5
集成,1
舟山,1
华源,1
哈尔滨,2
仪表,1
教研,1
许继,2
发电,2
创新,1
商业,2
模式,1
整合,2
优势,1
推动,3
筹建,1
装备,1
出任,1
科研,1
具备,1
深厚,1
积累,1
省级,1
电站,2
沈阳,1
客座,1
华中,1
风电,1
风力,1
报酬,9
ShangHaiHorsepower,2
ShangHaiSuzhou,1
监管,4
处罚,2
决定,3
依据,8
决议,5
会务,2
薪酬,16
考核,13
细则,4
结合,5
业绩,5
本人,2
绩效,8
能力,12
确定,13
发放,2
截止,1
领取,2
获取,5
构成,6
程度,5
在职,4
当期,3
人数,4
离退休,1
行政,4
后勤,1
类别,2
以上,4
专科,2
以下,6
实行,1
全员,1
回报,2
基于,1
价值,5
贡献,3
坚持,1
利益,11
正比,1
业内,1
富有,1
竞争,3
原则,2
地方,2
缴纳,2
养老,1
医疗,1
失业,1
工伤,1
生育,1
保险,1
住房,1
公积金,1
整体,1
思路,2
前沿,1
高度,1
充分,6
发挥,2
前瞻,1
打造,2
制定,16
全面,2
培养,11
梯队,1
需求,1
专门,15
方案,4
原有,1
文化,3
上岗,1
技能,5
更多,3
关注,7
应届,1
心态,1
职场,1
认同,1
融入,1
自主,4
学习,3
骨干,2
针对,4
担当,1
能量,1
强烈,1
进取,1
带头,1
通用,2
课程,3
提升,4
他们,2
知识,1
快速,1
师资,2
队伍,2
需要,3
传承,1
传递,1
经验,1
萃取,1
基层,1
中层,1
高层,1
适合,1
不同,1
层级,1
帮助,1
分享,1
理念,1
拓宽,1
拓展,1
领导,1
质量,2
SAP,1
内审员,1
人力,1
健康,3
预算,1
总计,5
状况,7
准则,5
规则,10
规范,16
运作,13
指引,7
结构,9
健全,2
进一步,4
提高,2
水平,2
符合,7
尚未,1
解决,1
问题,3
章程,7
议事,4
召集,6
程序,11
所有,16
享有,1
平等,4
地位,1
义务,9
中小,1
行使,9
自己,1
聘请,7
律师,5
出席,14
见证,5
保证,14
正确,2
依法,3
没有,6
超越,3
范围,9
职权,5
间接,3
干预,3
决策,6
拥有,4
完整,8
能够,8
各位,3
勤勉,3
尽责,3
积极,8
参加,3
熟悉,3
下设,8
各自,1
提出,8
意见,23
建议,9
透明度,2
指定,5
接待,2
来访,2
时报,1
巨潮,8
资讯,8
报纸,1
网站,1
真实,4
准确,3
及时,5
机会,2
权益,12
实现,7
各方,2
协调,2
平衡,2
共同,2
约束,1
机制,8
收入,6
目标,7
挂钩,2
透明,1
规章,2
自身,1
特点,1
贯穿,1
层面,1
环节,1
外部,4
沟通,4
实施,5
审查,4
监察,1
方面,7
受到,4
内控,10
处分,1
事务,12
出具,11
保持,3
今后,2
优化,2
发布,4
差异,2
相对,1
同业,1
索引,3
www,6
cninfo,6
com,6
cn,6
公告,7
编号,4
临时,9
请求,1
连续,1
现场,2
缺席,1
次数,1
异议,1
年报,3
忠实,1
认真,1
各项,1
客观,1
公正,1
采纳,1
储能,1
架构,1
引进,1
重点,1
区域,1
布局,1
下游,1
降低,4
成本,6
改进,1
参考,2
组成,9
总体,7
未来,3
具体,4
讨论,1
履职,2
包括,18
提议,1
更换,1
审核,4
评估,4
使用,14
时间,1
报表,24
审阅,1
形成,4
书面,2
督促,1
进展,1
联系,1
过程,6
发现,4
如期,1
总结,1
续聘,1
提交,2
草案,1
规模,1
选择,6
候选,1
作用,2
考评,2
探索,1
现代,1
适应,1
体现,1
导向,1
调动,1
主动,1
创造,1
促进,1
效益,1
自我,7
纳入,2
合并,23
营业,4
缺陷,27
迹象,4
舞弊,4
行为,1
更正,3
公布,3
定性,2
流程,1
发生,25
判别,1
对外,3
无效,1
严重,4
效率,3
效果,5
重要,8
依照,1
加大,3
公认,2
偏离,2
对于,6
非常,1
账务,1
显著,2
补偿,3
不能,3
合理,6
一般,4
达到,1
之外,1
损失,9
利润,26
衡量,2
定量,5
金额,10
定为,1
参照,1
鉴证,1
我们,8
结论,2
指出,1
固有,1
http,1
批准,5
到期,15
未能,11
全额,5
兑付,19
余额,8
还本,2
付息,15
每年,10
利息,17
转让,2
场所,1
适当,3
面向,6
受托,21
资信,4
评级,10
浙商,3
跟踪,2
天津,1
南开,1
水上,1
公园,1
公寓,1
分别,3
三十六,1
首期,1
完毕,3
二期,2
用途,1
约定,10
联合,3
主体,6
南部,2
等级,4
AA,4
展望,2
综合,7
增信,2
偿债,22
保障,13
两期,2
存续,2
一起,1
法定,5
节假,3
休息,3
顺延,3
其后,3
媒体,2
加以,2
税收,2
税金,1
偿付,15
来源,5
日常,2
产生,11
口径,2
流量,11
流入,5
来看,1
可以,2
本息,12
提供,3
以来,1
稳健,1
良好,1
必要,4
变现,4
货币,3
受限,1
其余,1
应收,4
账款,4
票据,1
存货,21
不足,1
保理,1
手段,1
为了,2
系列,1
专户,3
组建,1
小组,4
长效,1
预警,1
按期,5
来自,1
日前,2
当年,3
归集,1
按时,3
足额,4
续期,1
到位,2
通知,2
协议,6
做出,1
期限,3
结束,2
事宜,1
引入,2
正当,1
配合,1
报送,1
违约,2
便于,1
债务,6
负债,16
应付,2
月度,1
调度,1
准备,7
遵循,1
至少,2
限于,2
内容,6
变化,7
清偿,2
延期,1
查封,1
扣押,1
冻结,1
累计,4
借款,6
上年,8
百分,4
二十,2
放弃,1
债权,2
财产,1
亏损,8
或者,3
遭受,1
作出,4
减资,1
分立,1
解散,1
申请,2
破产,2
进入,1
仲裁,2
诉讼,2
意外,1
灾害,1
证人,1
不利,1
暂停,1
涉嫌,2
犯罪,2
司法,2
机关,2
立案,1
调查,1
强制,1
面临,1
重组,1
预计,3
订立,1
任何,1
虚假,2
记载,1
误导,1
陈述,2
遗漏,2
分配,2
暂缓,1
收购,1
兼并,1
资本,1
支出,1
调减,1
停发,1
工资,1
奖金,1
不得,1
调离,1
简称,4
试点,1
指标,2
比率,6
EBITDA,2
倍数,4
同比,1
同期,2
较大,3
下降,2
预付,1
款项,2
短期,1
预收,1
增幅,1
该类,1
客户,1
延长,1
货款,2
采购,1
付款,2
进度,1
工具,1
授信,2
额度,2
详见,1
天健,1
正文,1
附注,4
公允,6
反映,6
成果,1
道德,2
守则,1
跌价,6
关键,5
账面,1
由于,5
比重,1
较高,1
净值,2
售价,2
估算,1
完工,2
将要,2
税费,2
判断,5
估计,1
识别,2
应对,2
计提,2
方法,3
复核,2
假设,2
周转,1
天数,1
测算,1
比较,1
仓库,1
物料,1
清单,1
盘点,1
资料,1
抽样,1
观察,1
滞销,1
变质,1
损毁,1
补助,13
损益,3
收到,1
增值,1
返还,1
确认,3
计量,1
收款,1
单据,1
逐项,1
还是,2
以后,2
对其,1
恰当,1
递延,1
运用,1
除非,1
清算,1
现实,1
串通,1
伪造,1
故意,1
凌驾,1
之上,1
高于,1
错误,1
证据,2
疑虑,1
得出,1
然而,1
实体,1
以对,1
归属,4
联营,2
合营,2
处置,3
填列,7
税后,3
分类,1
少数,1
上期,2
小计,7
流出,4
固定,2
无形,2
购建,1
筹资,4
股利,3
