词语,频数
当地,1
政府,40
标准,29
相应,9
奖励,2
晋级,1
对象,1
活动,40
本厂,1
创利,1
成绩,3
显著,2
提高,5
效益,1
方面,7
突出,1
认为,7
为了,2
保证,1
内部,36
竞争,2
级别,3
升职,1
降职,1
增加,20
降低,2
必须,5
范围,11
所在,1
低于,10
接受,5
以下,23
总分,1
不能,10
晋升,1
发出,5
日期,3
开始,15
生效,2
标注,1
当月,1
申请,5
下月,1
培训,27
弘扬,1
陶冶,1
品德,1
素质,2
效率,1
各种,3
参加,8
批准,5
不得,1
拒绝,1
分为,1
应聘,1
进入,3
内容,5
阶段,17
说明,5
目的,1
介绍,3
概况,1
厂房,2
结构,3
工厂,1
组织,2
架构,1
产品,9
物料,2
流程,1
手册,1
意识,3
环保,1
安全,1
合格,7
转入,5
在线,2
训练,4
录用,1
资深,1
辅导,1
作业,2
操练,1
动手,1
测试,8
试用,2
予以,11
机会,1
接收,1
解雇,1
转职,1
认证,4
需要,3
转换,5
工种,1
相关,94
上岗,2
正式,1
担当,1
该项,7
定期,2
每年,3
记录,1
各项,14
技能,2
负责,9
再次,1
重新,10
不断,1
举办,1
形式,2
指派,1
学员,2
每次,1
课程,2
及时,3
跟进,1
效果,1
评估,11
义务,10
挑选,1
各级,1
优秀,1
职业,3
国外,1
邀请,1
学者,1
举行,1
专题,1
讲座,1
结业,1
证书,13
备案,3
作为,24
今后,1
调配,1
选拔,1
任免,1
参考,1
劳务,10
外包,1
治理,16
状况,7
严格,8
上市,11
准则,21
交易,54
股票,6
规则,8
规范,10
运作,5
指引,3
汇编,1
法规,16
有关,32
要求,12
确立,1
组成,3
下设,2
专门,5
健全,2
持续,8
深入,1
开展,2
上述,14
履行,9
各自,2
权利,2
截至,2
符合,28
章程,12
存在,28
提供,20
公开,7
自己,1
行为,1
没有,12
超越,1
直接,17
间接,4
干预,1
议事,4
规定,15
召集,1
平等,1
对待,1
所有,50
便利,1
充分,4
行使,7
其中,10
能够,36
规章,2
勤勉,2
尽责,1
认真,1
重大,27
事项,38
高管,1
合法,2
监督,11
发布,2
文件,10
差异,11
相对,2
控股,2
资产,374
成立,1
以来,1
相互,4
完整,2
具备,3
面向,1
市场,28
自主,1
核心,1
专职,1
配套,1
设施,1
土地,8
机器,6
设备,5
商标,1
专利,2
使用,74
原料,1
发起,2
之间,8
同业,1
索引,2
http,3
www,3
cninfo,3
com,3
cn,3
new,3
disclosure,3
detail,3
plate,3
szse,3
st,2
ockCode,2
announcementId,1
announcementTime,3
stockCode,1
a2017,1
nnouncementId,2
表决,1
恢复,6
优先,1
请求,1
出席,5
连续,6
现场,1
通讯,1
方式,21
委托,1
缺席,1
次数,1
提出,3
异议,3
建议,4
采纳,3
持股,2
发表,11
意见,14
实施,10
利润,19
分配,8
预案,2
续聘,3
天健,10
变更,11
修订,3
办法,2
全资,4
日常,7
贷款,9
担保,4
发行,7
债券,6
募集,3
资金,6
规模,3
本次,7
十一,2
转让,4
参股,2
动力,2
持有,68
十三,1
撤回,3
十四,1
公平,2
等价,7
有偿,1
公允,57
市价,1
原则,9
定价,1
违反,5
公正,1
损害,3
中小,3
利益,24
情形,3
十五,1
回购,2
提交,2
十六,2
因此,4
一致,6
十七,1
坏账,18
核销,4
涉及,3
不会,1
产生,35
影响,14
此次,1
细则,1
发挥,1
审核,2
作用,1
核查,3
沟通,1
协调,1
内控,5
已经,15
有效,14
风险,29
重点,1
占用,4
从事,1
总结,1
评价,10
依照,2
发现,8
挂钩,5
约束,1
年薪,2
结合,1
兑现,1
奖惩,1
方案,2
缺陷,29
具体,10
自我,2
详见,2
刊登,1
纳入,3
总额,10
合并,73
报表,54
比例,13
营业,25
收入,55
认定,31
严重,9
导致,13
失误,2
受到,2
滥用职权,1
舞弊,8
更正,1
公布,1
中高级,1
流失,6
重要,17
缺乏,2
运行,4
过程,13
未能,8
失效,1
补偿,1
得到,7
无效,1
负面,2
公认,1
选择,11
措施,7
轻微,1
定性,1
一般,35
出现,2
关键,5
整改,3
较大,5
形成,22
小额,1
损失,28
潜在,4
大于,6
介于,2
定量,1
小于,4
鉴证,1
到期,5
全额,1
兑付,1
类型,1
振华,2
全体,1
我们,10
简称,17
负债,99
现金,73
流量,24
权益,57
附注,4
编制,4
反映,1
成果,1
道德,2
守则,1
这些,11
应对,4
以对,2
整体,3
单独,6
确认,112
描述,2
消费,3
零件,3
模组,9
连接,7
能源,3
汽车,3
芯片,6
封装,3
支架,3
上年,5
增长,1
应收,53
账款,14
账面,69
余额,22
同比,1
下降,1
商品,8
二十二,1
国内,2
送货,2
客户,6
验收,3
对账,4
实现,18
恰当,2
期间,23
检查,4
合同,5
访谈,1
了解,3
询问,1
诚信,1
设计,2
成本,87
分析,8
本期,15
月度,1
毛利,1
波动,4
利率,9
上期,7
比较,1
函证,1
抽查,1
单据,1
前后,1
保持,1
一贯,1
真实,1
商誉,27
减值,45
原值,3
准备,40
由于,2
金额,83
所属,3
收购,2
不尽,1
相同,4
复杂,1
依赖,1
未来,20
预测,5
折现,2
假设,6
作出,9
判断,14
历史,1
讨论,2
方法,42
每个,2
部分,12
合理,12
盈利,1
行业,2
知识,1
数据,16
及其,2
估计,11
运用,6
除非,1
清算,1
运营,1
现实,1
识别,1
错误,1
适当,2
证据,7
基础,6
疑虑,1
得出,1
结论,1
然而,1
实体,1
二〇一九,1
二十八,1
人民,3
价值,118
计量,68
计入,54
流动,46
总计,4
归属,9
法定,2
亏损,6
填列,9
收益,37
税后,1
净额,22
损益,38
每股,3
所得,85
流入,8
小计,8
流出,4
处置,58
固定,18
无形,68
长期,43
收回,13
购建,20
筹资,8
汇率,9
期末,13
..,4
本年,4
期初,10
增减,4
减少,4
投入,12
工具,29
资本,44
提取,5
盈余,4
公积,7
结转,1
留存,2
股本,1
转增,1
原名,1
振宇,1
胜芳,1
共同,3
设立,1
登记,2
总部,1
位于,1
统一,1
信用,3
代码,1
X9,1
执照,1
总数,1
面值,1
条件,47
流通,2
无限,1
挂牌,1
器件,2
制造,1
插件,1
限制,1
自营,1
进出口,1
业经,1
十九,1
对外,1
昆山,25
顺通,7
组件,2
Everwin,2
Precision,1
Hong,1
Kong,1
Company,1
Limited,1
USA,1
LLC,1
会社,1
天机,11
网络,1
苏州,5
科伦,5
电源,1
家子,1
主体,2
提示,1
特点,1
针对,5
款项,12
计提,23
折旧,4
摊销,31
制定,1
同一,15
处理,29
最终,4
购买,23
方可,2
辨认,2
份额,5
差额,14
外币,12
折算,15
初始,26
采用,32
即期,7
分类,5
划分,38
出售,49
成为,1
后续,22
扣除,4
将来,2
下列,24
除外,2
活跃,11
报价,10
可靠,28
交付,4
结算,14
衍生,4
结清,1
属于,8
承诺,6
之中,2
较高,2
累积,2
利得,2
套期,1
保值,1
股利,9
宣告,1
转移,15
几乎,3
保留,2
分别,2
放弃,2
继续,7
满足,26
收到,13
对价,9
累计,4
分摊,1
对应,2
当前,4
并且,12
足够,16
利用,3
支持,8
估值,6
输入,21
层级,3
依次,3
层次,9
未经,3
观察,12
类似,4
不可,3
无法,20
验证,3
弃置,3
自身,8
以外,7
客观,3
表明,6
对于,7
单项,7
区分,4
开来,1
债务,10
困难,3
条款,1
偿付,1
利息,24
本金,1
违约,1
逾期,1
出于,1
因素,3
考虑,1
让步,1
倒闭,1
重组,3
暂时,10
下跌,1
环境,1
不利,1
变化,1
票据,19
现值,7
特征,2
组合,9
往来,3
百分比,2
理由,1
承兑,2
汇票,2
预付,1
商业,1
参照,1
存货,25
成品,1
处在,1
耗用,1
计价,3
加权,1
平均,1
变现,6
净值,6
跌价,4
单个,2
高于,3
盘存,15
永续,5
低值,8
包装,8
转销,8
待售,53
此类,1
惯例,1
即可,1
立即,5
决议,2
预计,11
转售,4
短期,7
通常,8
仍然,2
买方,2
意外,2
设定,25
延期,6
采取,4
行动,2
顺利,2
化解,2
罕见,2
最初,2
必要,4
减去,8
比重,10
转回,26
以前,6
移除,1
两者,2
假定,1
约定,1
安排,2
共有,1
经过,1
分享,1
参与,1
才能,5
多次,7
分步,7
个别,7
加上,3
新增,5
核算,8
一揽子,6
价款,10
丧失,7
之前,1
享有,1
溢价,3
不足,1
出租,4
年限,7
超过,7
有形,2
运输,4
融资,2
租赁,27
承租,13
订立,3
因而,3
可以,7
将会,3
这种,3
即使,1
寿命,16
付款,1
相当于,1
性质,4
如果,12
改造,4
只有,4
在建,7
达到,10
预定,10
状态,10
借款,24
或者,19
支出,13
中断,10
暂停,5
停止,5
借入,1
折价,1
尚未,4
动用,1
存入,1
应予,1
特许,2
预期,15
直线,7
可行,8
意图,5
证明,10
有用,5
迹象,1
期限,1
离职,1
辞退,7
提存,2
缴存,2
受益,19
步骤,2
精算,2
人口,2
统计,2
变量,4
允许,3
早日,1
解除,1
劳动,1
关系,1
裁减,1
种类,1
修改,4
换取,4
购货,1
联系,1
售出,1
完工,3
进度,2
让渡,3
供方,2
转至,1
仓库,1
上线,1
出口,4
办理,1
报关,2
手续,3
开具,1
专用,1
发票,1
货物,3
放行,1
用于,3
之外,4
实质,4
递延,35
与其,1
计税,5
税法,1
清偿,1
税率,21
用来,8
抵扣,23
纳税,17
为限,7
确凿,1
复核,7
用以,7
各个,1
租金,3
备注,1
并入,4
及第,1
十二,1
无需,1
清理,2
物资,5
应付,36
专项,2
分拆,1
明细,1
代扣,1
返还,2
财政,13
印发,1
格式,1
通知,5
解读,1
此项,1
追溯,1
个税,1
颁布,1
解释,16
税项,1
税种,2
增值,4
维护,2
建设,2
计征,4
房产,6
减除,2
房屋,2
面积,3
附加,1
应税,2
动产,1
咨询,1
现代,1
缴纳,1
平方,2
泰博,4
流转,2
税额,2
累进,1
税收,1
优惠,3
创新,1
地方,6
颁发,9
高新,15
江苏,21
总局,5
全国,3
领导,3
小组,3
出具,2
国税,2
减免,1
若干,1
财税,2
获利,4
两年,2
免征,2
减半,4
征收,4
松山湖,1
进一步,1
鼓励,1
软件,1
集成,1
电路,1
存款,1
货币,1
